,State_Raw,Country,Lat,Long,Date,Confirmed,Death,Recovered,State
8472,,Uzbekistan,41.3775,64.5853,2/22/2020,0,0,0,Tashkent
8473,,Venezuela,6.4238,-66.5897,2/22/2020,0,0,0,Bolívar
8474,,Vietnam,16,108,2/22/2020,16,0,14,Hanoi
8475,,Zambia,-15.4167,28.2833,2/22/2020,0,0,0,Lusaka
8476,,Zimbabwe,-20,30,2/22/2020,0,0,0,Harare
8477,Diamond Princess,Canada,0,0,2/22/2020,0,0,,Diamond Princess
8478,,Dominica,15.415,-61.371,2/22/2020,0,0,0,Roseau
8479,,Grenada,12.1165,-61.679,2/22/2020,0,0,,St. George's
8480,,Mozambique,-18.665695,35.529562,2/22/2020,0,0,,Cheringoma
8481,,Syria,34.802075,38.996815,2/22/2020,0,,,Damascus
8482,,Timor-Leste,-8.874217,125.727539,2/22/2020,0,0,,Manufahi
8483,,Belize,13.1939,-59.5432,2/22/2020,0,0,0,Belmopan
8484,,Laos,19.85627,102.495496,2/22/2020,0,0,,Vientiane
8485,,Libya,26.3351,17.228331,2/22/2020,0,0,0,Tripoli
8486,,Israel,31.9522,35.2332,2/22/2020,0,0,0,Jerusalem
8487,,Guinea-Bissau,11.8037,-15.1804,2/22/2020,0,0,0,Fulacunda
8488,,Mali,17.570692,-3.996166,2/22/2020,0,,0,Goundam
8489,,Saint Kitts and Nevis,17.357822,-62.782998,2/22/2020,0,0,0,Basseterre
8490,Northwest Territories,Canada,64.8255,-124.8457,2/22/2020,0,0,,Northwest Territories
8491,Yukon,Canada,64.2823,-135,2/22/2020,0,0,,Yukon
8492,,Kosovo,42.602636,20.902977,2/22/2020,0,0,0,Pristina
8493,,Burma,21.9162,95.956,2/22/2020,0,0,0,Sagang
8494,Anguilla,United Kingdom,18.2206,-63.0686,2/22/2020,0,0,0,Anguilla
8495,British Virgin Islands,United Kingdom,18.4207,-64.64,2/22/2020,0,0,0,British Virgin Islands
8496,Turks and Caicos Islands,United Kingdom,21.694,-71.7979,2/22/2020,0,,0,Turks and Caicos Islands
8497,,Netherlands,0,0,2/22/2020,0,0,0,Amsterdam
8498,,Botswana,-22.3285,24.6849,2/22/2020,0,0,0,CKGR
8499,,Burundi,-3.3731,29.9189,2/22/2020,0,0,0,R.N.15
8500,,Sierra Leone,8.460555,-11.779889,2/22/2020,0,0,0,Bo
8501,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2/22/2020,0,0,0,"Bonaire, Sint Eustatius and Saba"
8502,,Malawi,-13.254308,34.301525,2/22/2020,0,0,0,Nkhotakota
8503,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2/22/2020,0,0,0,Falkland Islands (Malvinas)
8504,Saint Pierre and Miquelon,France,46.8852,-56.3159,2/22/2020,0,0,0,Saint Pierre and Miquelon
8505,,South Sudan,6.877,31.307,2/22/2020,0,,,Akobo
8506,,Western Sahara,24.2155,-12.8858,2/22/2020,0,0,0,El Aaiún
8507,,Sao Tome and Principe,0.18636,6.613081,2/22/2020,0,0,0,st
8508,,Yemen,15.552727,48.516388,2/22/2020,0,0,,Sanaá
8509,,Comoros,-11.6455,43.3333,2/22/2020,0,0,0,Oichili
8510,,Tajikistan,38.861034,71.276093,2/22/2020,0,0,,Tavildara
8511,,Lesotho,-29.609988,28.233608,2/22/2020,0,0,0,Thaba-Tseka
8512,,Afghanistan,33,65,2/23/2020,0,0,0,Baghran
8513,,Albania,41.1533,20.1683,2/23/2020,0,0,0,E852
8514,,Algeria,28.0339,1.6596,2/23/2020,0,0,0,Timokten
8515,,Andorra,42.5063,1.5218,2/23/2020,0,0,0,Andorra la Vella
8516,,Angola,-11.2027,17.8739,2/23/2020,0,0,0,Luanda
8517,,Antigua and Barbuda,17.0608,-61.7964,2/23/2020,0,0,0,St. John's
8518,,Argentina,-38.4161,-63.6167,2/23/2020,0,0,0,Buenos Aires
8519,,Armenia,40.0691,45.0382,2/23/2020,0,0,0,Yerevan
8520,Australian Capital Territory,Australia,-35.4735,149.0124,2/23/2020,0,0,0,Australian Capital Territory
8521,New South Wales,Australia,-33.8688,151.2093,2/23/2020,4,0,4,New South Wales
8522,Northern Territory,Australia,-12.4634,130.8456,2/23/2020,0,0,0,Northern Territory
8523,Queensland,Australia,-28.0167,153.4,2/23/2020,5,0,1,Queensland
8524,South Australia,Australia,-34.9285,138.6007,2/23/2020,2,0,2,South Australia
8525,Tasmania,Australia,-41.4545,145.9707,2/23/2020,0,0,0,Tasmania
8526,Victoria,Australia,-37.8136,144.9631,2/23/2020,4,0,4,Victoria
8527,Western Australia,Australia,-31.9505,115.8605,2/23/2020,0,0,0,Western Australia
8528,,Austria,47.5162,14.5501,2/23/2020,0,0,0,Vienna
8529,,Azerbaijan,40.1431,47.5769,2/23/2020,0,0,0,Agjabadi
8530,,Bahamas,25.0343,-77.3963,2/23/2020,0,0,0,Nassau
8531,,Bahrain,26.0275,50.55,2/23/2020,0,0,0,Manama
8532,,Bangladesh,23.685,90.3563,2/23/2020,0,0,0,Dhaka
8533,,Barbados,13.1939,-59.5432,2/23/2020,0,0,0,Bridgetown
8534,,Belarus,53.7098,27.9534,2/23/2020,0,0,0,Minsk
8535,,Belgium,50.8333,4,2/23/2020,1,0,1,Brussels
8536,,Benin,9.3077,2.3158,2/23/2020,0,0,0,Porto-Novo
